חותמת זמן	שם ההשתלמות 	1. מה היא שביעות רצונך הכללית מהכשרה/העשרה ?	2. באיזה מידה הרגשת חופשי לשאול את המרצים שאלות ?	3.   באיזה מידה הרגשת שהכשרה/העשרה תרמה לך ?	4. באיזה מידה הייתה הלימה בין תכני ההרצאה והנושאים שעניינוו אותך?	5. באיזה מידה ההכשרה/העשרה חידשה או נתנה לך מידע חדש ?	6. באיזו מידה הכשרה/העשרה נתנה לך כלים יישומיים לשימוש יומיומי?	7. האם אתה  מתכוון ליישמם בעבודתך ?	8. ציין אילו שינויים בשדה הקליני/במקום עבודתך את/ה תנקוט בעקבות הכשרה/העשרה?  פרט:	9. לסיכום נשמח לשמוע על החוויה שלך- מה עבד טוב ומה היית מציע/ה לשפר ?  פרט:	תודה על שיתוף הפעולה!
25/09/2025 17:40:40	קורס טיפול פליאטיבי	5	5	4	4	5	4	5	אני אנסה לקיים מפגש חודשי עם צוות הטיפול הפליאטיבי בו אני וחברי הקבוצה נדיין מקרים וסוגיות שעולים תוך כדי החודש, אעביר לומדות קצרות של מושגים וסולמות הערכה שיוכלו לייעל את הטיפול הפליאטיבי הניתן במסגרת המוסד כגון: מושג ״מטופל שברירי״, כלי הערכה NECPAL ועוד.	אני מאוד מעריכה את זה שהקורס היה מתוכנן מראש, תאריכים, לו״ז, תכני הרצאות וסילבוס פורסמו עוד מלפני תחילת הקורס וכמעט והיה התאמה מלאה ועמידה באותם תאריכים וזמנים, נעשה תיאום ציפיות והקורס עבר את הציפייה, הזמינות של המנחים למענה על כלל השאלות, מתן הסברים מלאים, מודה לכם מאוד על החוויה החיובית, על המידע והכלים שרכשתי בקורס זה!	
25/09/2025 18:47:54	קורס טיפול פליאטיבי	5	5	5	5	5	5	5		הכל היה טוב	
25/09/2025 18:48:18	קורס טיפול פליאטיבי	5	5	5	5	5	5	5			
25/09/2025 18:50:32	קורס טיפול פליאטיבי	4	5	5	5	5	4	5			
25/09/2025 18:52:30	קורס טיפול פליאטיבי	4	5	4	5	4	5	5		לדעתי חסר היה  העמקת נןשא טיפול תרופתי בפליאטיבי	
25/09/2025 18:53:41	קורס טיפול פליאטיבי	5	5	5	5	5	5	5	להכניס יותר לעבודה את תחום הפליטףאטיבי,הדרכות והסבר לצוות 	הכל היה טוב ,קיבלתי הסבר מאוד ברור	
25/09/2025 19:14:49	קורס טיפול פליאטיבי	4	5	4	4	3	4	5	אפתח את התחום הפליאטיבי. הטמעת הגישה הפליאטיבית בצוותים תוך שימת דגש על סוף החיים אופן הטיפול בשלב זה.  ליווי משפחות . כלים להתמודדות עם דילמות שעולות בגישה של המשפחות , מטופל צוות מטפל. 	א.  אני שמחה שהקורס בזום מה שמאפשר לי יותר זמינות.  ב. הייתי שמה דגש יותר על התחום המעשי פרקטי .  הטמעת כלים, תאורי מקרה. מצמצמת את שיעורי המבוא והרקע. הם חשובים אך לקחו זמן רב ולחלק היותר מעשי נשאר זמן מועט .  יש לשים לב שהמבואות / רקע לא חוזרים על עצמם על ידי המרצים השונים.   ג. נושא מתן תרופות לכאב היה מאוד מעניין הועבר באופן מקצועי .  לי אישית , מאוד תרמו ההרצאות מתחומים האחרים מסיעוד( תזונה, עו"ס) ד. הרצאה של גריאטריה ופליאציה  שהועברה עי קסניה. הייתה מאוד מעניינת ותרמה לי רבות.  ה. הרצאה של נסטיה היתה מעולה.  ו. הרצאה על התזונה שהועברה עי דנה לב באופן מאוד מעניין וברור. ובהחלט הוסיף לי לידי.  אסכם שהקורס טוב. בנוי נכון. ובהחלט תורם להטמעת התחום במוסדות.  שרון וידנפלד     	
25/09/2025 21:34:47	קורס טיפול פליאטיבי	5	5	4	5	5	4	4		הנושאים היו די מעניינים ומוסיפים הרבה לעבודה בפועל	
16/11/2025 15:56:34	ניהול מניעת זיהומים	5	5	5	5	5	5	5			
16/11/2025 16:02:00	ניהול מניעת זיהומים	4	4	4	4	4	4	4	יישום עקרונות מניעת זיהומים		
16/11/2025 16:02:38	ניהול מניעת זיהומים	5	5	5	5	5	5	5			
16/11/2025 16:05:26	ניהול מניעת זיהומים	5	5	5	5	5	5	5	שמירה על ניקיון והיגיינה במחלקה  הצבת שלטים המפרטים את זמן רחיצת הידיים.  הנחיות ברורות לכניסה ויציאה מחדרי בידוד לשמירה על ניקיון והיגיינה.  חובה להודיע לצוות על פעולות הקשורות לניקיון והיגיינה.  בדיקה סדירה של תאריכי התוקף של חומרים וציוד רפואי.  פעולות נוספות הקשורות לשמירה על סביבה בטוחה ונקייה במחלקה.		תודה רבה לכולם  🙏🏻 
16/11/2025 16:05:47	ניהול מניעת זיהומים	5	5	5	5	5	5	5	לשמור על הגיינת ידיים לפי 5 הרגעים שלמדנו, להקפיד על הכל 	את האמת היה קורס עשיר מאוד,  אני אחות רק 4 שנים בשטח אז יש  דברים שלמדתי במהלך התואר,  אבל כאן אני למדתי לעומק יותר ואת הדברים שלא זכרתי לפני זה היה רענון טוב, תודה רבה מכל הלב 	תודה רבה מכל הלב 
16/11/2025 16:08:30	ניהול מניעת זיהומים	5	5	5	5	5	5	5	לתת יותר הדרכות לצוותים ליישם את מניעת הזיהומים כמו שצריך 	הכל הייה בסדר , לשיפור אפשר לשנות שעות הלימידה לשעות יותר בשעות מוקדם יותר 	בשמחה 
16/11/2025 16:08:42	ניהול מניעת זיהומים	5	5	5	5	5	5	4			
16/11/2025 16:09:40	ניהול מניעת זיהומים	4	3	4	4	4	4	5	קידומם פרויקט היגיינת ידיים כרגע ואחר כך קידום נושאים במניעת זיהומים שקלוונטים למחלקה. 		
16/11/2025 16:09:49	ניהול מניעת זיהומים	3	5	4	4	4	4	4			
16/11/2025 16:10:53	ניהול מניעת זיהומים	4	4	4	4	4	5	4	הקפדה על כללי מניעת זיהומים 		
16/11/2025 16:11:39	ניהול מניעת זיהומים	3	5	3	3	3	3	3		ייתי מציעה שהקורס לא יהיה בזום	
16/11/2025 16:12:15	ניהול מניעת זיהומים	3	3	3	3	3	3	3	הקפדה על נהלי בידוד במחלקה	בזום קשה לפעמיים להתרכז אבל סהכ היה מעניין ומחדש את העבודה שלנו	תודה רבה
16/11/2025 16:12:43	ניהול מניעת זיהומים	4	5	4	4	4	5	5			
16/11/2025 16:13:11	ניהול מניעת זיהומים	5	5	5	5	5	5	5			
16/11/2025 16:13:48	ניהול מניעת זיהומים	4	5	5	5	5	4	4	ביקורות חוזרות	הכל היה טוב ומושלם בקורס	תודה
16/11/2025 16:14:23	עדכון ידע בגריאטריה	5	5	5	5	5	5	5	העבודה לפי הכללים למניעת זיהומים וללמד את הצוות לעבוד בהתאם 	מאוד נהנתי מהקורס 	
16/11/2025 16:14:24	ניהול מניעת זיהומים	5	4	5	5	4	5	5	לעשות ניטור ותצפית מובנית	הכל מובן, מרצים מספירים ותמיד שואלים אם מבינים, נותנים לנו לשאול בכל זמן הכל הלך טוב תודה	תודה רבה על הידע העשיר 
16/11/2025 16:14:58	ניהול מניעת זיהומים	1	1	1	1	1	1	1	סוגי בידודי ואמצעי מניעה	חוויה מאוד מעוניינת מרצים ברמה מאוד גבוהה תמשיכו להוביל צוות למופת בתחום זיהומים	
16/11/2025 16:15:12	ניהול מניעת זיהומים	4	4	4	3	4	3	4		מצגת בעברית,שיעבירו יותר מעניין יותר חומר לגבי בתי אבות	
16/11/2025 16:15:21	ניהול מניעת זיהומים	5	5	5	5	5	5	5			
16/11/2025 16:15:31	ניהול מניעת זיהומים	5	5	5	5	5	5	5	להיות נמאן נושא מניעת זיהומים , ניטור ביצוע צוות רב מקצועי מה מתבקש מהמם למניעת התפשטות והתפרצות של זיהומים , בניית תוכנית טיפול למניעת זיהומים .	קורס מאוד עשיר בהרבה ידע , חידש לי הרבה נקודות וידע מהעבר , סיכם את כל מה שכשור למניעת זיהומים ואפילו יותר .	
16/11/2025 16:16:55	ניהול מניעת זיהומים	4	4	5	4	5	5	5			
16/11/2025 16:17:12	ניהול מניעת זיהומים	5	5	5	5	5	5	4	בעבודה שלנו מאוד חשוב דבר פשוט- החלפת הכפפות מדייק לדייר, זה יכול למנוע היתפשטות של הרבה מחלות זיהומיות והיגיינת ידיים כמובן	אולי לעשות שאלון קצר בסוף כל הפגישה והקלטות. זה מאוד עוזר בלמידה 	
16/11/2025 16:17:31	ניהול מניעת זיהומים	5	5	4	5	4	4	4		מאוד ממליצה מרצים נחמדים מעבירים את הקורס בצורה הכי טובה	
16/11/2025 16:17:48	ניהול מניעת זיהומים	5	5	5	4	4	5	4	הקפדה על על הגינת ידיים ו5 רגעים , הדרכות צוות יותר על נושא זיהומים , להוסיף יותר בקרות בזמן עבודה	מה שעבד טוב זה הצגת חומר בצורה ברורה עם דגמאות מהשטח שהיה יותר קל לקלוט ויותר רענון בעבודה יום יומית על נהלים ועל דרכי מניעת זיהומים	בבקשה
16/11/2025 16:18:49	ניהול מניעת זיהומים	5	3	4	5	4	4	5		קורס מצוין ומקצועי 	תודה לכם 
30/11/2025 19:18:21	ניהול טיפול בפצע וסטומה	4	5	5	4	5	5	5			
30/11/2025 19:18:51	ניהול טיפול בפצע וסטומה	5	5	5	5	5	5	5	 • הדרכת צוות סיעודי על טיפול נכון, חשיבות תיעוד מדויק, זיהוי מוקדם של הידרדרות בפצע	הקורס תרם לי ידע קליני עדכני, חיזק את הבטחון המקצועי שלי בטיפול בפצעים מורכבים, והעמיק את ההבנה שלי לגבי עקרונות הריפוי, מניעה, והתאמת טיפול אישי לכל מטופל/ת	בשמחה, תודה גם לכם על ההזדמנות ועל הלמידה המשותפת
30/11/2025 19:22:21	ניהול טיפול בפצע וסטומה	2	5	2	3	2	2	3		צריך מצגות יותר מסודרות, מעודכנות לפי שנת הקורס.. היה דברים חסרים שהתעדכנו במשרד הבריאות או בסטטיסטיקה שלא היו מעודכנים..  היתה הרגשה שרוב המרצים קוראים מהמצגות…. 	
30/11/2025 19:23:33	ניהול טיפול בפצע וסטומה	5	4	5	5	5	5	5	לאחר ההכשרה אני מתכוונת ליישם מספר שינויים בעבודתי:   שיפור בהערכת פצעים ובבחירת הטיפול המתאים לפי סוג הפצע.  הקפדה על שימוש נכון בחבישות מתקדמות בהתאם למצב הפצע.   זיהוי מוקדם של סימני זיהום או הדרדרות והעברת מידע לצוות בזמן	הקורס היה מקצועי, ברור ומעשיר מאוד. אהבתי את השילוב בין ידע תיאורטי ודוגמאות מהשטח, ואת הגישה הסבלנית של המרצות. להמשך, הייתי מציעה להוסיף מעט יותר תרגול מעשי וסימולציות, כדי ליישם את החומר בצורה מעמיקה יותר. בסך הכול החוויה הייתה מצוינת ואני מודה על ההזדמנות ללמוד ולהתמקצע	
30/11/2025 19:39:30	ניהול טיפול בפצע וסטומה	5	5	5	5	5	5	5	שיפור תהליך ההערכה הראשונית של פצעים, בחירה מדויקת יותר של טיפולים וחבישות	מה עבד טוב:  מרצים מקצועיים  מה לשפר:להרחיב את הזמן לתרגול  בנושאי בחירת חבישות 	
30/11/2025 19:40:02	ניהול טיפול בפצע וסטומה	5	5	5	5	5	5	5			
30/11/2025 19:42:38	ניהול טיפול בפצע וסטומה	5	5	5	5	5	5	5	אני מתוכננת להשתמש בידע חדשה שקיבלתי  בקורס	אני רוצה להגיד תודה רבה, הקורס  היה מאוד מעוניין, קיבלתי  כלים חדשים ,כל מרצה אחד אחד  נתן הרצאה  ברורה ומעוניינת,הקורס  היה דרך נוחה ובזמן  נוח מאוד,מאוד נהניתי!!!!	תודה רבה 
30/11/2025 20:01:00	ניהול טיפול בפצע וסטומה	4	5	4	5	4	4	5	בחירת טיפול בפצעי לחץ . 	רציתי שנתרגל יותר סיפורי מקרה , להחשף לעוד מקרים ומצבים שמצריכים התערבות וטיפול . 	תודה רבה . 
30/11/2025 20:05:13	ניהול טיפול בפצע וסטומה	4	5	5	4	5	5	5	בחירת משחות לפצעים	תודה.	תודה.
30/11/2025 20:35:36	ניהול טיפול בפצע וסטומה	5	5	5	4	4	5	5	ידע רב בטיפול סטומה ופצע וגם בכאב	נוסה של הקלטות	אני מודע על יפשרות לילמוד נוסה בטיפול פצעים כשיי ריפוי וסטומה.מרצים טובים.קורס הייה מאוד מעניין
30/11/2025 21:44:09	ניהול טיפול בפצע וסטומה	5	5	5	5	5	5	5	אני חושבת שאני עכשיו יש לי מידע יותר טוב על הפצעים ואיך לתאר הפצע שאני מתעסקת בזמן הטיפולים ומחליטה על הטיפול בביטחון יותר טוב . ודואגת יותר איך למנוע זיהומים כן גם מתייעצת עם הרופא בצורה מקצועית 	הייתה חוויה מאוד נעימה, ואין שום דבר שלילי לומר עליה. אני אישית זה מאוד עזר לי, וזו לא הפעם הראשונה שאני משתתפת בקורס אצלכם בעמותה. אני בהחלט אחזור להירשם לעוד קורסים, כי אתם נותנים לנו רמה גבוהה ומקצועית. תודה רבה לכם.	בשמחה 
30/11/2025 21:58:39	ניהול טיפול בפצע וסטומה	4	4	4	4	5	5	5			
01/12/2025 15:28:41	ניהול טיפול בפצע וסטומה	5	5	5	5	5	5	5			
01/12/2025 16:01:12	ניהול טיפול בפצע וסטומה	5	4	4	5	4	4	5		קורס מביא הרבה ידע ושיטה מקצועית ובטוחה בטיפול 	
01/12/2025 16:05:51	ניהול טיפול בפצע וסטומה	5	5	5	5	5	5	5	סוגי טיפולים וחבישות	הכל היה בסדר	
01/12/2025 16:06:36	ניהול טיפול בפצע וסטומה	3	4	4	4	4	4	4	כן	כן	בבקשה 
01/12/2025 16:07:16	ניהול טיפול בפצע וסטומה	4	4	4	4	4	4	4			
01/12/2025 16:07:27	ניהול טיפול בפצע וסטומה	5	5	5	5	5	5	5	10/10	9/10	כל הכבוד על מאמץ מקצועי 
01/12/2025 16:07:35	ניהול טיפול בפצע וסטומה	5	5	5	5	5	5	5			
01/12/2025 16:07:47	ניהול טיפול בפצע וסטומה	5	5	5	5	5	5	5			
01/12/2025 16:08:35	ניהול טיפול בפצע וסטומה	4	4	5	4	5	5	5	למדתי הרבה דברים טובים 	חוויה מצויינת 🫡	תודה ענקית מכל הלב 
01/12/2025 16:08:43	ניהול טיפול בפצע וסטומה	5	5	5	5	5	5	5			
01/12/2025 16:09:00	ניהול טיפול בפצע וסטומה	5	5	5	5	5	5	5			
01/12/2025 16:09:38	עדכון ידע בגריאטריה	4	5	5	5	5	5	5		חוויה חיובית מאוד ורלוונטית עשירה בידע 	
01/12/2025 16:09:43	ניהול טיפול בפצע וסטומה	5	5	5	5	5	5	5	.	תודה רבה	תודה רבה
01/12/2025 16:10:44	ניהול טיפול בפצע וסטומה	5	5	5	5	4	5	5			
01/12/2025 16:11:19	ניהול טיפול בפצע וסטומה	4	5	5	4	4	5	5	פצעי לחץ / שיפור 	הכל היה בסדר 	
01/12/2025 16:14:04	ניהול טיפול בפצע וסטומה	3	5	4	4	5	3	5	השינויים הם זה שאני אתרום יותר בטיפולים , את הטיפולים אני אתאים לפצעים יותר טוב.	מה שעבד זה להסביר לאט ובצורה ברורה, לנסות לשתף אותנו, להסביר במצגת בצורה ברורה. את מצגת הכאב הייתה לא הכרחית לדעתי הייתה משעממת מאוד.	
01/12/2025 16:15:41	ניהול טיפול בפצע וסטומה	5	5	5	5	5	5	5	לאחר ההכשרה אנקוט בשינויים בשדה הקליני כגון שיפור איכות הטיפול, יישום פרוטוקולים עדכניים, והעמקת ההערכה הסיעודית בהתאם לידע החדש שרכשתי	החוויה שלי הייתה חיובית מאוד. ההכשרה הייתה מקצועית, ברורה ומעשירה. אהבתי במיוחד את השילוב בין תיאוריה לפרקטיקה. הייתי מציעה לשפר את נושא תזמון ההפסקות ואת קצב ההעברה, כדי לאפשר עיבוד טוב יותר של החומר. 	איאת אבו סלאח 
